system:index,B11,B11_B12,B11_B12_change,B11_B12_wet,B11_change,B11_wet,B12,B12_change,B12_wet,B2,B2_change,B2_wet,B3,B3_change,B3_wet,B4,B4_B3,B4_B3_change,B4_B3_wet,B4_change,B4_wet,B8,B8_B4,B8_B4_change,B8_B4_wet,B8_change,B8_wet,NDVI,NDVI_change,NDVI_wet,elevation,slope,.geo,predicted_class,prospectivity_score,priority
2857_0,0.1186,2.5926137,-0.27728963,2.315324,-0.00075000525,0.11785,0.04605,0.00485,0.0509,0.0972,-0.014249995,0.08295,0.0818,-0.014799997,0.067,0.053999998,0.65978974,-0.04561065,0.6141791,-0.012849998,0.04115,0.21705,3.9516082,0.69845253,4.6500607,-0.025700003,0.19135,0.596086,0.04993548,0.6460215,620,11.789513,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.30608010380708,15.45313392777345]}",0,0.3421238095238095,Low
2858_0,0.2717,1.2445743,0.10757477,1.3521491,-0.010600001,0.2611,0.2219,-0.028799996,0.1931,0.1535,-0.008100003,0.1454,0.1505,-0.0159,0.1346,0.1679,1.1113347,-0.116535254,0.99479944,-0.033999994,0.1339,0.2159,1.3052757,0.2682867,1.5735624,-0.0051999986,0.2107,0.1324248,0.0904423,0.2228671,271,3.514514,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.90716573182071,21.48720752273269]}",1,0.7442904761904761,High
2859_0,0.2521,1.7879432,-0.04840096,1.7395422,-0.031699985,0.2204,0.141,-0.014300004,0.1267,0.13,0.0024999976,0.1325,0.1196,0.0022,0.1218,0.1236,1.090379,-0.1240407,0.9663383,-0.0058999956,0.1177,0.2625,2.033308,-0.02396233,2.0093458,-0.025999993,0.2365,0.34065384,-0.0052501312,0.3354037,335,2.9536822,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.85856687494984,21.778980327014708]}",1,0.6066428571428573,High
2860_0,0.1946,1.8380371,0.37634027,2.2143774,-0.022100002,0.1725,0.1043,-0.0264,0.0779,0.10735,-0.016549997,0.0908,0.0992,-0.012700006,0.0865,0.08635,0.8528022,-0.12563457,0.72716767,-0.023450002,0.0629,0.2221,2.5657823,1.4962207,4.062003,0.033399984,0.2555,0.43911323,0.16578625,0.60489947,828,0.952606,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.65221013134203,13.208244032758767]}",0,0.49475714285714273,Medium
2861_0,0.2753,1.4843571,0.09542407,1.5797812,-0.0659,0.2094,0.1855,-0.052949995,0.13255,0.1522,-0.019749999,0.13245,0.14035,-0.02115,0.1192,0.14844999,1.0697415,-0.08442269,0.9853188,-0.030999988,0.11745,0.22275001,1.4265116,0.7263193,2.152831,0.030099988,0.25285,0.17576946,0.18988001,0.36564946,86,1.3476772,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.49692343869073,18.51046016574583]}",1,0.6741095238095236,High
2862_0,0.2492,1.5035868,0.013811069,1.5173979,-0.048600003,0.2006,0.1667,-0.034500003,0.1322,0.1391,0.00079999864,0.1399,0.1311,-0.0030999929,0.128,0.1409,1.0728228,-0.17985412,0.8929687,-0.026600003,0.1143,0.2423,1.723803,0.10996778,1.8337709,-0.032700002,0.2096,0.2657325,0.028494129,0.29422662,285,0.9951811,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.47354894417622,21.269006740220057]}",1,0.6435142857142858,High
2863_0,0.2736,1.4251835,0.43978,1.8649635,-0.06920001,0.2044,0.1984,-0.088800006,0.1096,0.1256,-0.0151999965,0.1104,0.1191,-0.007999994,0.1111,0.1338,1.1324096,-0.33763015,0.7947794,-0.045500003,0.0883,0.2096,1.5574555,1.587505,3.1449606,0.068100005,0.2777,0.21797271,0.29951364,0.51748633,615,5.0660243,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.2517823462182,21.777902348673766]}",1,0.6324,High
2864_0,0.15155,2.1593852,0.44805294,2.607438,-0.02534999,0.1262,0.0698,-0.021399997,0.0484,0.1203,-0.011200003,0.1091,0.1051,-0.014299996,0.0908,0.0802,0.76380956,-0.11623248,0.6475771,-0.0214,0.0588,0.2103,2.9442585,1.0914557,4.035714,0.026999995,0.2373,0.49293384,0.10990303,0.60283685,387,15.580571,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.09206188870176,21.74125108508169]}",0,0.3520904761904762,Low
2865_0,0.2985,1.3592093,0.6183479,1.9775572,-0.0694,0.2291,0.2283,-0.11245,0.11585,0.1275,-0.018299997,0.1092,0.1247,-0.020050004,0.10465,0.145,1.1575023,-0.34049317,0.8170091,-0.059499994,0.0855,0.2186,1.4505355,1.7570667,3.2076023,0.055649996,0.27425,0.18385187,0.34081805,0.5246699,672,2.126952,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.2153594086747,14.401476224654727]}",1,0.5589761904761908,Medium
2866_0,0.2179,1.5472571,0.43875688,1.986014,-0.07589999,0.142,0.1457,-0.07419999,0.0715,0.1388,-0.0119999945,0.1268,0.1277,-0.010300003,0.1174,0.1219,0.96843725,-0.13879497,0.8296423,-0.024499997,0.0974,0.2202,1.684249,0.670987,2.355236,0.009199992,0.2294,0.25491267,0.14900407,0.40391675,283,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.58071795757166,21.384889411871473]}",1,0.5351047619047619,Medium
2867_0,0.2248,1.7165301,0.14605932,1.8625894,0.0097,0.2345,0.132,-0.006099999,0.1259,0.1199,-0.009300001,0.1106,0.1146,-0.008300006,0.1063,0.1032,0.9057639,-0.060044218,0.8457197,-0.013300002,0.0899,0.2213,2.110101,0.20024379,2.3103447,-0.013600007,0.2077,0.35693407,0.038899254,0.3958333,628,0.9578936,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.1506807082181,14.494721351146334]}",1,0.597557142857143,Medium
2868_0,0.2039,1.5252293,0.40225804,1.9274874,-0.03244999,0.17145,0.1353,-0.046349995,0.08895,0.1393,-0.0063000023,0.133,0.1292,-0.010899998,0.1183,0.1123,0.91121954,-0.16312146,0.7480981,-0.0238,0.0885,0.2042,1.8669767,0.8838707,2.7508473,0.03925,0.24345,0.30240104,0.16438612,0.46678716,291,0.92740995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.16946922050175,21.19884831653032]}",1,0.5611000000000002,Medium
2869_0,0.1286,2.1280787,0.5283384,2.6564171,-0.029250003,0.09935,0.0585,-0.0211,0.0374,0.1116,-0.017049998,0.09455,0.0899,-0.014400005,0.0755,0.0676,0.7945493,-0.16673467,0.6278146,-0.020199995,0.0474,0.1658,2.4472294,1.692011,4.1392403,0.030399993,0.1962,0.41982394,0.19101349,0.6108374,752,14.013274,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.22644985520604,21.694089532665412]}",0,0.23715714285714287,Low
2870_0,0.1998,1.8896825,0.6436935,2.533376,-0.0024500042,0.19735,0.1094,-0.031499997,0.0779,0.1294,-0.013599999,0.1158,0.1104,-0.0046999976,0.1057,0.0897,0.80727625,-0.17624506,0.63103116,-0.023000002,0.0667,0.1864,2.085352,2.629041,4.714393,0.12805,0.31445,0.3517757,0.29823086,0.6500066,191,9.583455,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.43583799937059,18.464376591670497]}",0,0.3709904761904762,Low
2871_0,0.2068,1.7775974,0.5926316,2.370229,-0.0826,0.1242,0.1205,-0.0681,0.0524,0.111,-0.019600004,0.0914,0.0951,-0.017099999,0.078,0.089,0.91392404,-0.29212916,0.6217949,-0.0405,0.0485,0.1802,2.124105,2.502699,4.626804,0.044200003,0.2244,0.35981664,0.2847418,0.6445584,80,5.445609,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.22828600020233,15.382706009498479]}",0,0.35246666666666676,Low
2872_0,0.1548,1.6095976,0.3616255,1.9712231,-0.045199998,0.1096,0.09765,-0.04205,0.0556,0.1191,-0.017899998,0.1012,0.10755,-0.019450001,0.0881,0.097,0.90931135,-0.17037834,0.738933,-0.031900004,0.0651,0.18270001,1.8391389,0.735362,2.5745008,-0.015100002,0.1676,0.29554388,0.14493744,0.44048133,619,2.0866466,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.99500266948019,14.404620328149145]}",1,0.7016666666666667,High
2873_0,0.12595,2.2941833,-0.11993419,2.1742492,0.00070001185,0.12665,0.0534,0.00485,0.05825,0.09435,-0.010050006,0.0843,0.0858,-0.011050001,0.07475,0.05635,0.67762214,-0.0307994,0.64682275,-0.008000001,0.04835,0.22975,4.0159388,0.2498317,4.2657704,-0.02350001,0.20625,0.6012124,0.018976152,0.62018853,642,6.7317724,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.43435952637934,15.118601315967341]}",0,0.34745714285714274,Low
2874_0,0.1876,1.6598158,0.75273573,2.4125516,-0.07035,0.11725,0.1144,-0.065799996,0.0486,0.1209,-0.01275,0.10815,0.104,-0.01805,0.08595,0.1,1.0139405,-0.3559998,0.6579406,-0.04345,0.05655,0.167,1.6198522,2.0149844,3.6348364,0.038550004,0.20555,0.23659815,0.33188716,0.5684853,432,28.52392,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.60461314412925,21.457742781413568]}",0,0.43344285714285713,Medium
2875_0,0.2526,1.49508,0.5701374,2.0652173,-0.06260002,0.19,0.1736,-0.0816,0.092,0.1308,-0.013999991,0.1168,0.1245,-0.0194,0.1051,0.1319,1.0764151,-0.31333226,0.7630828,-0.051699996,0.0802,0.205,1.5339154,1.9760598,3.5099752,0.07650001,0.2815,0.21070766,0.34583092,0.5565386,284,2.990947,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.2348711474675,21.65016191527197]}",1,0.5695095238095239,Medium
2876_0,0.15385,2.0439565,0.31225878,2.3562152,-0.02685,0.127,0.07445,-0.020550001,0.0539,0.09795,-0.011849999,0.0861,0.08505,-0.014400005,0.07065,0.06515,0.7727439,-0.1011232,0.67162067,-0.017700002,0.04745,0.1995,3.2333388,1.3114455,4.544784,0.016150013,0.21565,0.52746165,0.11183902,0.63930064,557,7.960391,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.49104322080728,15.101443494040657]}",0,0.3294238095238095,Low
2877_0,0.32705,1.3988545,0.42007414,1.8189286,-0.050300002,0.27675,0.21855,-0.06639999,0.15215,0.131,-0.0042999983,0.1267,0.1213,-0.008099996,0.1132,0.13455,1.1280314,-0.21107027,0.91696113,-0.030750006,0.1038,0.21375,1.548907,0.992037,2.540944,0.049999982,0.26375,0.21534893,0.21982995,0.43517888,330,0.99791867,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.88614515417231,21.669206199295303]}",1,0.5910523809523809,Medium
2878_0,0.28045,1.6767883,0.6887549,2.3655431,-0.12254998,0.1579,0.1695,-0.102749996,0.06675,0.1287,-0.012550004,0.11615,0.11285,-0.016950004,0.0959,0.13069999,1.1268989,-0.4642294,0.6626695,-0.06714999,0.06355,0.20215,1.5824463,2.1437533,3.7261996,0.034649998,0.2368,0.22550349,0.35132354,0.57682705,404,2.104989,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.2562464769477,21.521523166586054]}",0,0.43947142857142857,Medium
2879_0,0.2555,1.491855,0.13935065,1.6312057,-0.025499985,0.23,0.1715,-0.030499995,0.141,0.1371,-0.0025999993,0.1345,0.1312,-0.009000003,0.1222,0.1429,1.1048459,-0.18176892,0.923077,-0.030100003,0.1128,0.2224,1.4648614,0.5200677,1.9849291,0.0015000105,0.2239,0.18859534,0.141372,0.32996732,342,1.3625406,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.8041289687322,21.73675950866109]}",1,0.6465619047619047,High
2880_0,0.1979,1.9211295,0.42374885,2.3448782,-0.0388,0.1591,0.1019,-0.034049995,0.06785,0.1025,-0.014600001,0.0879,0.0884,-0.01015,0.07825,0.0755,0.8530294,-0.22171943,0.6313099,-0.026099995,0.0494,0.2068,2.7235775,2.537556,5.2611337,0.053100005,0.2599,0.46288213,0.21768689,0.680569,374,34.287403,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.2281063371455,15.057246382061978]}",0,0.49399047619047615,Medium
2881_0,0.1246,1.8412863,0.35641494,2.1977012,-0.029,0.0956,0.066,-0.0225,0.0435,0.1149,0.0028000027,0.1177,0.0963,0.0006000027,0.0969,0.0802,0.8041958,-0.10450543,0.6996904,-0.012400001,0.0678,0.1474,1.8848369,0.42637253,2.3112094,0.0092999935,0.1567,0.3067199,0.08927119,0.3959911,555,9.247619,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.40880785788231,22.088899100035945]}",0,0.46882380952380953,Medium
2882_0,0.1695,1.7603735,0.21654959,1.9769231,-0.015299991,0.1542,0.0966,-0.018600002,0.078,0.1118,-0.001699999,0.1101,0.0963,-0.009199999,0.0871,0.0772,0.8004158,-0.121885404,0.6785304,-0.018100005,0.0591,0.1768,2.2590432,1.5209907,3.7800338,0.0466,0.2234,0.38632295,0.19526999,0.5815929,33,5.629469,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.00218004318944,15.608452640397715]}",1,0.5143666666666666,Medium
2883_0,0.2538,1.3574495,0.16790254,1.5253521,-0.037200004,0.2166,0.1899,-0.04789999,0.142,0.1442,-0.023199998,0.121,0.1344,-0.019099995,0.1153,0.14199999,1.0479802,-0.12994026,0.9180399,-0.036149986,0.10585,0.20775,1.4522524,0.46508342,1.9173357,-0.004799992,0.20295,0.18439955,0.13004345,0.314443,128,2.1635687,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.39110189822145,18.478839467744823]}",1,0.6531619047619047,High
2884_0,0.2397,1.5733945,0.18092762,1.7543222,-0.046900004,0.1928,0.1503,-0.0404,0.1099,0.1243,-0.016500004,0.1078,0.1118,-0.020599999,0.0912,0.1168,1.0345132,-0.17596063,0.85855263,-0.038500004,0.0783,0.1918,1.7595628,0.6580617,2.4176245,-0.0024999976,0.1893,0.2752475,0.1395507,0.4147982,542,2.9536216,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.34646477716441,21.753108846832067]}",1,0.6943238095238095,High
2885_0,0.32945,1.5483907,0.3590256,1.9074163,-0.13270001,0.19675,0.2241,-0.12094999,0.10315,0.14165,-0.021150008,0.1205,0.1373,-0.031899996,0.1054,0.16665,1.2155817,-0.39300105,0.82258064,-0.07995,0.0867,0.25704998,1.5607847,1.2016144,2.7623992,-0.017549977,0.2395,0.21898934,0.24943493,0.4684243,340,4.73283,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.88470784971771,21.665073948988354]}",1,0.6585523809523811,High
2886_0,0.24165,1.6753068,0.27387273,1.9491795,-0.05755,0.1841,0.14645,-0.052,0.09445,0.13135,-0.008949995,0.1224,0.122,-0.010750003,0.11125,0.11935,0.9769608,-0.17785965,0.7991011,-0.030450001,0.0889,0.2314,1.9143217,1.0547446,2.9690661,0.032549992,0.26395,0.31373394,0.18236922,0.49610314,302,5.2992263,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.45100123054482,21.378960530996284]}",1,0.6376333333333333,High
2887_0,0.2845,1.5420613,0.11664037,1.6587017,-0.07625,0.20825,0.1878,-0.062250003,0.12555,0.1347,-0.009900004,0.1248,0.1288,-0.018900007,0.1099,0.1423,1.1152838,-0.23948768,0.8757962,-0.046049997,0.09625,0.2211,1.5754339,0.588722,2.1641557,-0.012800008,0.2083,0.22343183,0.14448805,0.3679199,286,2.9533849,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.03787060566009,21.651778882783386]}",1,0.6435095238095239,High
2888_0,0.3368,1.3704554,0.115848005,1.4863033,-0.07365,0.26315,0.2491,-0.072050005,0.17705,0.1459,-0.001000002,0.1449,0.1446,-0.0123,0.1323,0.1681,1.1639004,-0.24742268,0.9164777,-0.046849996,0.12125,0.2638,1.55485,0.7536037,2.3084536,0.01610002,0.2799,0.21717517,0.17831281,0.395488,332,4.6273675,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.02152126748912,21.95945186759432]}",1,0.5809238095238094,Medium
2889_0,0.2329,1.6797532,0.40127438,2.0810275,-0.074949995,0.15795,0.13365,-0.05775,0.0759,0.1219,-0.011050001,0.11085,0.1037,-0.011649996,0.09205,0.08835,0.83946663,-0.10779907,0.7316676,-0.020999998,0.06735,0.208,2.45321,0.70269185,3.155902,0.004549995,0.21255,0.4207897,0.097967006,0.5187567,471,2.2019322,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.50133433214661,21.829016488340166]}",1,0.6421666666666667,High
2890_0,0.19855,1.4293461,0.307549,1.7368951,-0.026250005,0.1723,0.13905,-0.039850004,0.0992,0.1228,-0.005900003,0.1169,0.10415,0.0012500063,0.1054,0.101500005,0.9705542,-0.20489952,0.7656546,-0.020800002,0.0807,0.1627,1.6740859,1.1561496,2.8302355,0.06570001,0.2284,0.2520795,0.2257594,0.47783887,488,2.2053041,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.48139173283916,22.09330084492813]}",1,0.5858714285714286,Medium
2891_0,0.24465,1.3617014,0.46380493,1.8255063,-0.032800004,0.21185,0.1638,-0.047750004,0.11605,0.109,-0.012399994,0.0966,0.09265,0.00030000508,0.09295,0.0986,1.0592626,-0.24592216,0.8133405,-0.023000002,0.0756,0.15735,1.4768347,1.642213,3.1190476,0.078449994,0.2358,0.19251727,0.3219336,0.51445085,791,5.101745,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.77105724343104,13.392039339889621]}",1,0.5592,Medium
2892_0,0.3704,1.438198,0.05918109,1.4973791,-0.113300025,0.2571,0.2567,-0.08500001,0.1717,0.1316,-0.026300006,0.1053,0.1299,-0.031399995,0.0985,0.1624,1.2489992,-0.13021746,1.1187818,-0.052200004,0.1102,0.2499,1.4904735,0.037657164,1.5281307,-0.081499994,0.1684,0.19693987,0.011961781,0.20890166,663,2.1274073,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.14888407764987,14.460405707292967]}",1,0.7141619047619047,High
2893_0,0.3099,1.4910046,0.27650896,1.7675135,-0.08029999,0.2296,0.21525,-0.08535001,0.1299,0.1359,-0.012500003,0.1234,0.12985,-0.018550001,0.1113,0.1522,1.1377376,-0.23207724,0.9056604,-0.0514,0.1008,0.23255,1.5390776,0.93810487,2.4771824,0.01715,0.2497,0.21230803,0.21251364,0.42482167,323,3.1329513,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.99430231438029,21.75230036307636]}",1,0.7064190476190475,High
2894_0,0.2496,1.4181818,0.12604053,1.5442224,-0.021749988,0.22785,0.176,-0.028449997,0.14755,0.1263,-0.00035001338,0.12595,0.1222,-0.011599995,0.1106,0.1279,1.0291109,-0.14484328,0.8842676,-0.030100003,0.0978,0.2198,1.7750556,0.32923877,2.1042943,-0.013999999,0.2058,0.27929375,0.076437466,0.35573122,301,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.05395044924583,21.793622866145856]}",1,0.6064476190476192,High
2895_0,0.0253,1.4925373,0.035193738,1.527731,0.020149998,0.04545,0.0157,0.014050001,0.02975,0.1065,0.017099999,0.1236,0.0918,0.0070000067,0.0988,0.0652,0.6966414,0.0017391389,0.69838053,0.0037999973,0.069,0.0555,0.83727396,0.13591443,0.9731884,0.011649996,0.06715,-0.0885693,0.07498133,-0.013587966,546,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.44693594035702,15.17699180943511]}",1,0.5460380952380952,Medium
2896_0,0.2423,1.686217,0.6033871,2.2896042,-0.0573,0.185,0.1478,-0.067,0.0808,0.1343,-0.0065999925,0.1277,0.1193,-0.0056999996,0.1136,0.1046,0.86108786,-0.08467939,0.7764085,-0.016399994,0.0882,0.2124,2.1064816,0.9366024,3.043084,0.05600001,0.2684,0.3561848,0.1491433,0.5053281,74,0.92740995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.56681236779522,18.211321176134028]}",1,0.5012904761904762,Medium
2897_0,0.1579,1.9450431,0.32846123,2.2735043,-0.024900004,0.133,0.0834,-0.024900004,0.0585,0.1331,-0.009400003,0.1237,0.1141,-0.0056999996,0.1084,0.0942,0.8246797,-0.09958746,0.72509223,-0.015600003,0.0786,0.2266,2.3509257,0.9607794,3.311705,0.033700004,0.2603,0.40315002,0.13299637,0.5361464,74,3.0690248,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.53294588158391,18.176107216996545]}",0,0.3137238095238095,Low
2898_0,0.2566,1.733792,0.63326,2.367052,-0.09279999,0.1638,0.148,-0.0788,0.0692,0.12525,-0.012949996,0.1123,0.10695,-0.011349998,0.0956,0.117300004,1.0752993,-0.4194415,0.65585774,-0.0546,0.0627,0.2101,1.8168452,1.9933621,3.8102071,0.02880001,0.2389,0.28959793,0.29461956,0.5842175,450,14.700579,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.30466567076174,21.5819797852073]}",0,0.42006666666666675,Medium
2899_0,0.1109,1.6907216,0.6313461,2.3220677,0.005900003,0.1168,0.0726,-0.022300001,0.0503,0.0972,0.0029999986,0.1002,0.0789,0.0022,0.0811,0.0713,0.9125749,-0.20110758,0.7114673,-0.013599999,0.0577,0.1192,1.6791606,1.7367839,3.4159446,0.0779,0.1971,0.2534975,0.29359823,0.5470958,809,30.634418,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.5219544151447,15.034069847731693]}",0,0.4099571428571428,Medium
2900_0,0.2405,1.2798467,0.09312966,1.3729763,-0.019999996,0.2205,0.1871,-0.026499987,0.1606,0.1429,-0.0051999986,0.1377,0.1331,-0.0076999962,0.1254,0.1361,1.0257235,-0.11264535,0.9130781,-0.021599993,0.1145,0.226,1.7009408,0.4213299,2.1222708,0.017000005,0.243,0.2595173,0.099923246,0.35944057,319,3.1264136,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.03732704220778,21.419923707952137]}",1,0.6672904761904762,High
2901_0,0.2553,1.5682268,0.70088637,2.269113,-0.10689999,0.1484,0.1635,-0.0981,0.0654,0.1377,-0.007800013,0.1299,0.132,-0.016800001,0.1152,0.137,1.0305344,-0.31265244,0.717882,-0.054299995,0.0827,0.2275,1.6710023,1.7860715,3.4570737,0.05839999,0.2859,0.2512174,0.3000577,0.5512751,278,1.8543341,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.59733679032789,21.36207220365484]}",0,0.4093999999999998,Medium
2902_0,0.2041,1.8892245,0.37809256,2.267317,-0.0879,0.1162,0.1012,-0.04995,0.05125,0.1424,-0.016499996,0.1259,0.1245,-0.01625,0.10825,0.1022,0.81595975,-0.11619069,0.6997691,-0.02645,0.07575,0.2616,2.295203,1.3787242,3.673927,0.0167,0.2783,0.3930571,0.17903721,0.5720943,37,3.7047918,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.47635201868438,18.161285014808573]}",0,0.3774238095238096,Low
2903_0,0.268,1.4514592,0.1823533,1.6338124,-0.029300004,0.2387,0.185,-0.038900003,0.1461,0.1341,-0.006700009,0.1274,0.1262,-0.008900009,0.1173,0.1425,1.1227522,-0.21823382,0.90451837,-0.036399998,0.1061,0.2045,1.4419702,0.9020448,2.3440151,0.04419999,0.2487,0.18098919,0.22092737,0.40191656,350,0.92740995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.76181831885016,21.743856199405634]}",1,0.6037095238095238,High
2904_0,0.2001,1.596527,0.5452255,2.1417525,-0.033900008,0.1662,0.1272,-0.049600005,0.0776,0.11835,-0.005450003,0.1129,0.10255,-0.0035500005,0.099,0.10235,1.0053623,-0.2063724,0.7989899,-0.023249999,0.0791,0.17559999,1.66828,1.3291917,2.9974718,0.061500013,0.2371,0.25045338,0.24923038,0.49968377,561,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.35900002260541,15.041346201533061]}",1,0.6144238095238095,High
2905_0,0.0949,2.569733,-0.26026988,2.309463,-0.004599996,0.0903,0.0378,0.0012999997,0.0391,0.0955,-0.012199998,0.0833,0.0838,-0.016400002,0.0674,0.0514,0.638985,-0.07073572,0.5682492,-0.013099998,0.0383,0.2311,4.397233,0.57143545,4.9686685,-0.04079999,0.1903,0.6294398,0.035477117,0.6649169,319,16.581614,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.31470393053462,14.989064251997306]}",0,0.35879047619047605,Low
2906_0,0.2656,1.3313283,0.34861043,1.6799387,-0.046199992,0.2194,0.2021,-0.07149999,0.1306,0.1273,-0.0141999945,0.1131,0.1108,-0.003899999,0.1069,0.1327,1.1981683,-0.3712272,0.8269411,-0.044299997,0.0884,0.1771,1.3977747,1.4302796,2.8280544,0.0729,0.25,0.16589327,0.3116481,0.4775414,531,3.9859202,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.35967001184096,21.679357162005854]}",1,0.5391523809523812,Medium
